trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pu_zone,do_zone,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance_miles,rate_code,payment_type,fare_amount,tip_amount,tolls_amount,congestion_surcharge,total_amount
4030,V2,2024-01-28 03:26:00,2024-01-28 03:51:39.805682790,4.0,LaGuardia Airport,Brooklyn,40.75929561214671,-73.87868269996832,40.65464128353143,-73.94510837924331,8.132,airport_flat,card,37.25,6.9,6.94,0.0,51.09
1307,V2,2024-01-06 08:07:00,2024-01-06 08:32:20.581604946,2.0,Queens,JFK Airport,40.718672684869965,-73.78672201099042,40.65605775979097,-73.80912653398798,5.245,airport_flat,card,29.33,6.47,0.0,0.0,35.8
5497,V2,2024-03-24 23:03:00,2024-03-24 23:25:54.412618332,4.0,LaGuardia Airport,Manhattan,40.75714647901621,-73.8572121534357,40.753366813008434,-73.93984520171952,4.875,airport_flat,cash,24.0,0.0,0.0,0.0,24.0
5505,V1,2024-03-23 17:14:00,2024-03-23 19:11:46.644624612,4.0,JFK Airport,Manhattan,40.645680769372504,-73.76993798951885,40.818079620429565,-74.02651159543129,17.497,airport_flat,card,102.3,10.29,6.94,0.0,119.53
7393,V2,2024-02-20 16:31:00,2024-02-20 17:39:28.299790572,4.0,Manhattan,JFK Airport,40.7845987485095,-73.96611039781625,40.685313581493254,-73.78502024132595,11.462,airport_flat,card,63.91,8.96,6.94,2.75,82.56
2238,V2,2024-01-27 07:31:00,2024-01-27 08:05:12.379494234,3.0,Manhattan,Manhattan,40.769280667017625,-73.95149128251411,40.82394851286577,-73.97362620660498,3.711,standard,cash,28.66,0.0,0.0,2.75,31.41
3303,V2,2024-01-16 07:59:00,2024-01-16 08:33:46.184817804,3.0,Manhattan,LaGuardia Airport,40.75607742281341,-73.99925851869011,40.80829472698769,-73.91934003946918,5.3,airport_flat,card,30.95,7.21,0.0,2.75,40.91
5593,V1,2024-03-04 08:25:00,2024-03-04 08:52:08.994300582,3.0,Queens,Queens,40.72168830212775,-73.80196966277607,40.75331438267151,-73.7744003519109,2.729,standard,card,21.16,3.35,0.0,0.0,24.51
7516,V2,2024-01-21 07:59:00,2024-01-21 08:38:10.906632234,4.0,Brooklyn,Manhattan,40.691089862248354,-73.92700277070554,40.77699657057035,-73.99746547800977,7.21,standard,card,40.38,9.49,0.0,0.0,49.87
2039,V2,2024-02-02 20:09:00,2024-02-02 20:46:24.867967578,4.0,Queens,Brooklyn,40.77272455965949,-73.76826469659325,40.71703838938577,-73.95555382618068,10.728,standard,card,50.31,4.23,0.0,0.0,54.54
1530,V2,2024-01-03 11:48:00,2024-01-03 12:07:53.035067106,2.0,Manhattan,Manhattan,40.74849343173833,-74.00033503744903,40.80350380278934,-73.94556411919753,4.435,standard,card,22.11,2.58,0.0,2.75,27.44
1664,V1,2024-03-23 05:55:00,2024-03-23 06:47:53.187307026,3.0,Manhattan,JFK Airport,40.811050872372284,-73.97933203742632,40.67255523500487,-73.81121881828642,13.518,airport_flat,cash,65.49,0.0,6.94,2.75,75.18
5451,V1,2024-01-26 09:41:00,2024-01-26 10:11:13.682037282,2.0,Manhattan,Manhattan,40.7946197408269,-73.97729088523961,40.74869800982766,-73.95878303818185,3.401,standard,mobile_wallet,27.36,2.96,0.0,2.75,33.07
7935,V2,2024-02-28 10:03:00,2024-02-28 10:44:16.226562096,4.0,Queens,Manhattan,40.67992861633802,-73.80529748148778,40.77482129387021,-73.96456307182228,10.625,standard,card,51.76,12.76,0.0,0.0,64.52
7964,V2,2024-02-12 22:53:00,2024-02-12 23:30:54.989713068,1.0,Bronx,LaGuardia Airport,40.852855907383116,-73.88586154803907,40.7409480571282,-73.88383201246266,7.902,airport_flat,card,43.2,10.26,6.94,0.0,60.4
3628,V2,2024-01-18 06:12:00,2024-01-18 06:32:02.773765524,3.0,Queens,LaGuardia Airport,40.74784241605786,-73.78552074453287,40.80248223627231,-73.84528300564806,5.079,airport_flat,card,27.18,3.89,0.0,0.0,31.07
5740,V2,2024-02-23 21:20:00,2024-02-23 21:58:04.285470912,1.0,Manhattan,Queens,40.78337539816103,-73.973044171017,40.68823314504454,-73.81109011372727,10.232,standard,card,47.9,4.04,0.0,2.75,54.69
5148,V2,2024-02-18 08:39:00,2024-02-18 09:32:54.253659372,2.0,Brooklyn,Manhattan,40.65979970592094,-73.89631894305067,40.792193937983896,-73.96035960074478,9.725,standard,card,54.04,3.28,0.0,0.0,57.32
4892,V2,2024-03-01 17:36:00,2024-03-01 19:00:08.124563052,2.0,Manhattan,JFK Airport,40.73654526448188,-73.97894360512056,40.62765186142842,-73.80096106565195,12.183,airport_flat,,75.02,5.9,6.94,2.75,90.61
2694,V2,2024-02-04 23:32:00,2024-02-04 23:47:36.738259584,4.0,LaGuardia Airport,Manhattan,40.786495714302944,-73.87626428721823,40.77611203762233,-73.9599501785128,4.407,airport_flat,card,21.61,4.47,6.94,0.0,33.02
3061,V2,2024-02-21 14:50:00,2024-02-21 15:58:00.361534242,2.0,Queens,Manhattan,40.69097918045887,-73.80677784501025,40.83903835124358,-73.9556922409395,12.365,standard,card,67.99,14.0,0.0,0.0,81.99
1598,V2,2024-02-12 21:00:00,2024-02-12 21:01:01.015912919,2.0,Manhattan,Manhattan,40.782442188938354,-73.97192917465904,40.78673895512687,-73.98309082714876,0.649,standard,card,3.79,0.36,0.0,2.75,6.9
6701,V1,2024-02-15 17:03:00,2024-02-15 17:40:54.711465024,4.0,Manhattan,LaGuardia Airport,40.7760657562031,-73.9632962185119,40.797547079475365,-73.87946838568381,5.203,airport_flat,card,34.71,3.57,0.0,2.75,41.03
2730,V1,2024-03-08 19:09:00,2024-03-08 19:10:00.000000000,2.0,JFK Airport,JFK Airport,40.64306715474549,-73.75848601540498,40.640238958726826,-73.75565597307212,0.1,airport_flat,cash,3.53,0.0,6.94,0.0,10.47
2626,V2,2024-01-21 19:26:00,2024-01-21 20:25:51.273833460,2.0,Brooklyn,Queens,40.70356585709269,-73.92993735386806,40.760580347012315,-73.78798414198424,8.392,standard,card,53.02,9.82,0.0,0.0,62.84
5916,V1,2024-01-08 01:09:00,2024-01-08 01:19:21.741835218,4.0,Queens,Queens,40.71956088024069,-73.81824895241434,40.72724551094484,-73.76962046518321,2.855,standard,card,16.35,3.17,0.0,0.0,19.52
3158,V1,2024-02-28 03:43:00,2024-02-28 04:27:35.000875710,3.0,Manhattan,JFK Airport,40.756606701321274,-73.9453692033761,40.64275579833845,-73.77534468971204,12.085,airport_flat,card,53.74,12.99,0.0,2.75,69.48
3315,V2,2024-02-05 00:22:00,2024-02-05 00:28:21.414995472,3.0,Manhattan,Manhattan,40.77275857100714,-73.9668043280774,40.782197288026644,-73.94753831648018,1.43,standard,card,10.26,1.0,0.0,2.75,14.01
1723,V1,2024-02-04 02:43:00,2024-02-04 03:26:45.848241276,1.0,Bronx,Brooklyn,40.87356493213862,-73.88287968048735,40.72917562573211,-73.96323667526768,10.764,standard,mobile_wallet,52.8,5.66,0.0,0.0,58.46
5280,V1,2024-03-06 14:21:00,2024-03-06 15:04:44.885167800,1.0,Bronx,Brooklyn,40.8816155387226,-73.89907455378538,40.67485576218561,-73.92653766051154,13.851,standard,no_charge,62.43,13.33,0.0,0.0,75.76
6669,V1,2024-03-04 16:06:00,2024-03-04 16:13:58.196641722,2.0,Manhattan,Manhattan,40.79264616286457,-73.95394389075196,40.784287328189905,-73.99736631510739,1.839,standard,card,13.71,0.98,0.0,2.75,17.44
1060,V1,2024-03-08 12:33:00,2024-03-08 13:27:08.671709208,4.0,Bronx,JFK Airport,40.84461714469853,-73.836966324532,40.64187466064893,-73.77900933778379,14.525,airport_flat,mobile_wallet,66.87,10.24,6.94,0.0,84.05
4637,V1,2024-02-25 23:40:00,2024-02-25 23:47:53.910367368,4.0,Manhattan,Manhattan,40.75334917328658,-73.9686229741889,40.77637378314922,-73.95272642115002,1.815,standard,card,10.73,2.22,0.0,2.75,15.7
3243,V1,2024-01-08 20:29:00,2024-01-08 21:10:40.820077356,4.0,LaGuardia Airport,Brooklyn,40.77758805441623,-73.88211915837182,40.665382166133455,-73.9380960799967,8.499,airport_flat,,46.49,9.92,0.0,0.0,56.41
1679,V1,2024-01-02 20:56:00,2024-01-02 21:45:04.487956296,3.0,JFK Airport,Manhattan,40.646345332893205,-73.7924015357917,40.768271244143996,-73.93380970677374,11.035,airport_flat,cash,56.39,0.0,6.94,0.0,63.33
6893,V1,2024-01-26 22:28:00,2024-01-26 22:45:36.598660104,4.0,Manhattan,Manhattan,40.77778861780445,-73.98933641688227,40.74539696608126,-73.96939180463642,2.594,standard,cash,17.6,0.0,0.0,2.75,20.35
6375,V1,2024-03-14 22:57:00,2024-03-14 23:10:56.817630168,3.0,Manhattan,Manhattan,40.8297157182181,-73.98731810384574,40.78063276350281,-73.96293386114256,4.012,standard,cash,20.91,0.0,0.0,2.75,23.66
7575,V1,2024-01-22 16:38:00,2024-01-22 17:12:28.184505282,2.0,Manhattan,Brooklyn,40.76458295336514,-73.9727539377796,40.68822495276411,-73.92469218469381,5.741,standard,cash,32.96,0.0,0.0,2.75,35.71
6629,V2,2024-01-06 05:44:00,2024-01-06 06:03:58.215943578,1.0,Manhattan,Bronx,40.78752263183987,-73.95350639228242,40.80744750338978,-73.87084966735912,4.082,standard,card,23.28,1.89,0.0,2.75,27.92
1758,V1,2024-03-28 09:11:00,2024-03-28 10:36:23.385693030,3.0,LaGuardia Airport,Brooklyn,40.777289213888245,-73.86467260818961,40.6724551787085,-73.90693469225897,7.86,airport_flat,cash,61.29,0.0,6.94,0.0,68.23
6020,V1,2024-01-06 19:58:00,2024-01-06 20:44:18.703257582,1.0,LaGuardia Airport,JFK Airport,40.7657629145248,-73.89839511530313,40.670265763585,-73.79279865989103,8.486,airport_flat,cash,47.17,0.0,6.94,0.0,54.11
4192,V1,2024-01-16 01:40:00,2024-01-16 02:02:47.349677532,1.0,Bronx,Manhattan,40.83138034837073,-73.87985033238385,40.792555873434004,-73.9599591171993,4.892,standard,card,26.54,1.84,0.0,0.0,28.38
5117,V1,2024-03-25 14:09:00,2024-03-25 14:50:44.982254268,2.0,Queens,Brooklyn,40.72680361749115,-73.76737230830751,40.67322486461584,-73.9367847673072,9.071,standard,card,44.26,6.85,0.0,0.0,51.11
564,V1,2024-03-03 19:36:00,2024-03-03 21:03:02.291136096,4.0,Queens,Manhattan,40.70155246086314,-73.78028957137423,40.80243672302352,-73.96080758138129,11.591,standard,card,74.18,6.21,0.0,0.0,80.39
7409,V2,2024-03-29 02:48:00,2024-03-29 03:41:55.855339332,1.0,Queens,Manhattan,40.69937781169223,-73.79378148179713,40.764527113646075,-73.97185954509811,9.877,standard,no_charge,55.27,9.48,0.0,0.0,64.75
2791,V1,2024-01-02 08:51:00,2024-01-02 10:17:01.673577594,3.0,JFK Airport,LaGuardia Airport,40.640213499968574,-73.79023643571425,40.82488722975198,-73.86588534690658,13.676,airport_flat,card,82.25,5.67,0.0,0.0,87.92
864,V2,2024-02-15 21:05:00,2024-02-15 21:51:51.366281400,1.0,Brooklyn,Queens,40.65647833752112,-73.96162199399737,40.75866907714592,-73.77738320439394,11.879,standard,cash,54.88,0.0,0.0,0.0,54.88
7743,V2,2024-03-05 23:58:00,2024-03-06 00:55:23.884278462,1.0,JFK Airport,Bronx,40.63609805471841,-73.76803827940493,40.84765946359664,-73.85888908736176,14.949,airport_flat,no_charge,68.38,11.99,0.0,0.0,80.37
1485,V2,2024-01-10 20:25:00,2024-01-10 20:58:36.494690310,2.0,Queens,Bronx,40.72749365287626,-73.79576397496797,40.83621445529376,-73.84517878741053,7.646,standard,cash,39.81,0.0,0.0,0.0,39.81
7036,V1,2024-03-09 07:24:00,2024-03-09 08:26:14.204193258,2.0,Queens,Manhattan,40.691324333133586,-73.79386878847427,40.784378710230484,-73.95318849395196,10.944,standard,card,60.77,7.71,0.0,0.0,68.48
7722,V1,2024-02-17 12:32:00,2024-02-17 13:45:33.817760802,4.0,JFK Airport,Manhattan,40.61905729724844,-73.78827053268138,40.75813048461497,-74.01121592041679,16.013,airport_flat,card,78.79,5.31,0.0,0.0,84.1
5978,V2,2024-03-06 00:14:00,2024-03-06 00:39:01.578837288,4.0,Manhattan,LaGuardia Airport,40.76828804081663,-74.00229206951384,40.757828827790135,-73.86983107605455,6.846,airport_flat,cash,31.88,0.0,6.94,2.75,41.57
5135,V2,2024-01-04 21:54:00,2024-01-04 22:57:18.935648802,4.0,JFK Airport,Manhattan,40.656792633404805,-73.75512678565806,40.777223991557584,-73.97043504243331,14.177,airport_flat,cash,70.87,0.0,0.0,0.0,70.87
207,V1,2024-01-01 00:19:00,2024-01-01 00:22:13.621574112,1.0,Manhattan,Manhattan,40.78058747061098,-73.97908236619598,40.771589699574484,-73.97656984051578,1.064,standard,card,6.74,1.38,0.0,2.75,10.87
4489,V1,2024-02-24 23:57:00,2024-02-25 00:44:04.164522126,1.0,Manhattan,JFK Airport,40.810271150401235,-73.96122179214944,40.65879327414919,-73.79104152716862,13.099,airport_flat,card,58.75,6.0,0.0,2.75,67.5
6939,V2,2024-03-08 17:13:00,2024-03-08 19:44:26.632341594,1.0,Manhattan,Staten Island,40.79562381270054,-73.95291616481641,40.58164590738227,-74.15561230641107,18.198,standard,card,121.93,14.86,0.0,2.75,139.54
871,V2,2024-03-15 07:27:00,2024-03-15 09:45:35.076133416,1.0,Bronx,Brooklyn,40.85251963388175,-73.87879890670168,40.66739478509287,-73.9462268545967,13.224,standard,card,100.4,10.79,0.0,0.0,111.19
4494,V2,2024-03-20 17:22:00,2024-03-20 19:08:10.199814846,2.0,Manhattan,JFK Airport,40.80222300161448,-73.96141651771369,40.641928423205925,-73.77869807700321,14.401,airport_flat,card,91.32,12.04,6.94,2.75,113.05
6911,V1,2024-02-19 10:25:00,2024-02-19 10:51:27.007329324,4.0,Bronx,Manhattan,40.85534345632545,-73.86005301058401,40.793248965424944,-73.9989829680228,8.376,standard,,36.76,0.0,0.0,0.0,36.76
503,V2,2024-01-09 10:45:00,2024-01-09 11:04:28.020059634,3.0,LaGuardia Airport,Manhattan,40.77326759542798,-73.8938718956889,40.78684055367569,-73.94898648336356,3.103,airport_flat,card,21.98,4.33,6.94,0.0,33.25
7386,V1,2024-03-16 18:37:00,2024-03-16 20:26:38.323765920,1.0,Staten Island,Queens,40.6028258675089,-74.14139307595944,40.715779247194554,-73.77115755770262,20.804,standard,cash,108.27,0.0,0.0,0.0,108.27
1029,V2,2024-01-17 03:51:00,2024-01-17 04:13:36.248979354,2.0,Bronx,Manhattan,40.82016105288981,-73.82929305680528,40.778763050298664,-73.95370945237175,6.676,standard,card,31.17,6.33,0.0,0.0,37.5
3841,V1,2024-01-23 11:03:00,2024-01-23 11:27:41.598965640,2.0,Queens,LaGuardia Airport,40.717693612536834,-73.79242004716096,40.77476543486507,-73.87702324031889,6.142,airport_flat,card,30.89,2.47,0.0,0.0,33.36
2691,V2,2024-01-24 07:38:00,2024-01-24 08:54:18.957402996,2.0,LaGuardia Airport,JFK Airport,40.776970008487204,-73.88885653218489,40.61721554667987,-73.77439186229238,12.507,airport_flat,cash,69.99,0.0,6.94,0.0,76.93
5582,V1,2024-03-09 09:24:00,2024-03-09 10:09:17.317509558,4.0,Manhattan,Manhattan,40.75933947254967,-73.96588128914908,40.824813708913,-73.98817572768895,4.827,standard,cash,35.32,0.0,0.0,2.75,38.07
6757,V1,2024-03-16 17:16:00,2024-03-16 18:54:43.619812350,4.0,Staten Island,Manhattan,40.58431576100547,-74.15445589711813,40.76485108775618,-73.9832318886903,15.999,standard,card,92.33,5.84,0.0,0.0,98.17
5057,V1,2024-03-07 20:07:00,2024-03-07 20:35:50.713447110,1.0,Brooklyn,Manhattan,40.66196446720431,-73.94628539349841,40.76412617595277,-73.97821424623304,7.266,standard,card,36.01,8.14,0.0,0.0,44.15
1571,V1,2024-01-11 22:02:00,2024-01-11 22:07:49.788040260,4.0,Manhattan,Manhattan,40.77510616106436,-73.97724155884964,40.772332082836435,-74.00988357148782,1.872,standard,card,11.08,0.58,0.0,2.75,14.41
2774,V2,2024-03-09 06:07:00,2024-03-09 06:45:52.736153436,4.0,Manhattan,Queens,40.793496632856474,-73.95720048591555,40.72436308039641,-73.80753119609405,9.282,standard,cash,45.62,0.0,0.0,2.75,48.37
5992,V2,2024-03-18 13:13:00,2024-03-18 13:56:53.109758274,1.0,Queens,Manhattan,40.74312619574713,-73.81099708221414,40.796733361134926,-73.99169574599298,9.765,standard,card,48.5,2.9,0.0,0.0,51.4
2732,V2,2024-01-25 11:46:00,2024-01-25 11:47:11.077895664,2.0,Manhattan,Manhattan,40.77376942050616,-73.96735095270566,40.77533608314148,-73.96145488861586,0.202,standard,card,3.5,0.4,0.0,2.75,6.65
6243,V1,2024-01-22 15:16:00,2024-01-22 16:43:57.495172284,3.0,Manhattan,JFK Airport,40.79168409155475,-73.97021414517647,40.63403074153639,-73.79334435633555,13.981,airport_flat,card,81.72,9.95,6.94,2.75,101.36
805,V2,2024-01-21 16:42:00,2024-01-21 18:19:01.156009716,3.0,Manhattan,Staten Island,40.78738683039015,-73.9765040721506,40.57523813229834,-74.14721376295716,17.522,standard,card,97.99,15.44,0.0,2.75,116.18
5848,V1,2024-01-21 07:26:00,2024-01-21 07:41:57.359947356,2.0,Manhattan,Manhattan,40.798490671320494,-73.94302463416366,40.7762342855332,-73.96238756637966,1.649,standard,card,16.06,2.49,0.0,2.75,21.3
3646,V2,2024-02-16 22:40:00,2024-02-16 23:13:37.018668258,4.0,Bronx,Manhattan,40.880588509641804,-73.8710180140377,40.7859094501035,-73.96638880792001,8.344,standard,card,42.35,2.34,0.0,0.0,44.69
2455,V2,2024-02-27 12:13:00,2024-02-27 12:42:44.104324932,4.0,Queens,Manhattan,40.73824882970413,-73.83355041612946,40.76329570021168,-73.94387905995235,6.045,standard,card,32.86,2.53,0.0,0.0,35.39
4599,V2,2024-01-20 14:52:00,2024-01-20 15:31:57.972231018,1.0,Manhattan,Queens,40.781726454885025,-73.98270215279754,40.72064229532387,-73.8005681954954,10.519,standard,no_charge,48.76,7.81,0.0,2.75,59.32
7216,V1,2024-02-19 17:17:00,2024-02-19 17:51:31.299255726,4.0,Manhattan,Brooklyn,40.786038526867785,-73.98221809738214,40.71123207369576,-73.95296853129103,5.697,standard,card,36.11,6.71,0.0,2.75,45.57
3105,V2,2024-01-07 08:51:00,2024-01-07 09:33:37.836540840,1.0,Queens,JFK Airport,40.729339081789874,-73.79151754844226,40.63583021752515,-73.77672203412732,6.621,airport_flat,mobile_wallet,38.82,5.07,0.0,0.0,43.89
7074,V2,2024-01-04 09:04:00,2024-01-04 09:40:31.501999218,1.0,Brooklyn,Queens,40.709237259411694,-73.92878493584864,40.73933124083882,-73.7828980395122,7.413,standard,cash,41.57,0.0,0.0,0.0,41.57
4876,V1,2024-02-28 05:57:00,2024-02-28 06:48:19.134672864,,Brooklyn,Manhattan,40.6396984492327,-73.95187988625463,40.73746317156111,-73.95797981833272,7.176,standard,cash,43.74,0.0,0.0,0.0,43.74
5960,V2,2024-02-12 15:26:00,2024-02-12 15:28:21.855795348,3.0,Manhattan,Manhattan,40.79857002320508,-73.96889135129508,40.795366663459966,-73.96474311800037,0.1,standard,card,3.5,0.57,0.0,2.75,6.82
201,V1,2024-03-04 15:16:00,2024-03-04 16:10:58.262306958,4.0,Staten Island,Manhattan,40.60175063700725,-74.1549797117436,40.78306702635202,-73.95721470988083,15.972,standard,card,71.57,17.14,0.0,0.0,88.71
6279,V2,2024-03-18 04:20:00,2024-03-18 05:41:25.160391162,2.0,Bronx,Queens,40.88411257912486,-73.8281849269992,40.65913389799523,-73.75132239856327,15.569,standard,cash,81.01,0.0,0.0,0.0,81.01
3100,V2,2024-01-03 11:21:00,2024-01-03 11:57:15.616237326,4.0,Manhattan,Brooklyn,40.81314878699914,-73.96637835398028,40.679582080777074,-73.95401956201052,9.533,standard,card,45.56,8.09,0.0,2.75,56.4
6185,V1,2024-02-03 05:43:00,2024-02-03 06:13:57.268025832,1.0,Manhattan,LaGuardia Airport,40.766656889824986,-73.98377037683804,40.77346038565788,-73.87195096658978,6.021,airport_flat,cash,34.9,0.0,6.94,2.75,44.59
7162,V1,2024-02-04 09:58:00,2024-02-04 10:35:34.606674726,3.0,Brooklyn,Manhattan,40.66929736708586,-73.93451293739498,40.77930170893204,-73.95638189092753,7.269,standard,cash,39.26,0.0,0.0,0.0,39.26
2279,V1,2024-03-19 07:55:00,2024-03-19 09:52:00.190732362,2.0,JFK Airport,Manhattan,40.66963996944587,-73.75134861331703,40.781773901424195,-73.99008772285005,15.01,airport_flat,card,97.17,16.86,0.0,0.0,114.03
3562,V1,2024-01-20 06:40:00,2024-01-20 06:42:44.135424108,3.0,Brooklyn,Brooklyn,40.64388936761713,-73.95873389721898,40.652247917247216,-73.96229001325068,1.046,standard,card,9.0,2.14,0.0,0.0,11.14
5893,V2,2024-02-04 02:37:00,2024-02-04 03:04:35.917228278,1.0,Brooklyn,JFK Airport,40.671141746256176,-73.92490483677089,40.628791668626235,-73.82193282872308,5.897,airport_flat,card,33.3,4.13,6.94,0.0,44.37
4475,V1,2024-03-04 05:00:00,2024-03-04 05:38:32.416509384,3.0,Brooklyn,Queens,40.665011229044616,-73.96657021081292,40.71740100507976,-73.7853693896879,9.846,standard,cash,46.4,0.0,0.0,0.0,46.4
6433,V1,2024-02-13 23:20:00,2024-02-14 01:01:01.647714288,2.0,Manhattan,JFK Airport,40.78851900370004,-73.94326411514731,40.63980775168254,-73.77756737556476,13.638,airport_flat,card,86.39,20.56,6.94,2.75,116.64
4515,V2,2024-02-16 03:23:00,2024-02-16 03:58:45.581678142,2.0,Manhattan,Brooklyn,40.76935510719929,-73.91941146786792,40.66038137235251,-73.96386714744521,7.987,standard,cash,42.76,0.0,0.0,2.75,45.51
5795,V2,2024-02-14 08:01:00,2024-02-14 11:17:31.752287147,2.0,Staten Island,Manhattan,40.594525158794504,-74.16667644244772,40.78745229153971,-73.97228647560202,17.161,standard,card,136.86,13.47,0.0,0.0,150.33
392,V2,2024-03-17 17:34:00,2024-03-17 18:45:58.979648034,4.0,Manhattan,Brooklyn,40.78542957694452,-73.96051902120992,40.67756413039649,-73.95417580994676,7.369,standard,cash,54.21,0.0,0.0,2.75,56.96
6737,V1,2024-01-30 01:33:00,2024-01-30 01:57:32.182983216,3.0,Manhattan,Bronx,40.77386264498525,-73.9474405586195,40.82418186556234,-73.86742500238181,5.556,standard,card,29.75,2.55,0.0,2.75,35.05
5619,V2,2024-02-18 10:03:00,2024-02-18 10:46:01.871875674,2.0,Queens,Manhattan,40.71495378263391,-73.79671573803684,40.766326127428016,-73.96657177090395,9.112,standard,cash,47.74,0.0,0.0,0.0,47.74
5259,V2,2024-02-03 19:09:00,2024-02-03 20:52:13.641154248,3.0,Brooklyn,Manhattan,40.66503443892739,-73.92819551412171,40.81083047062561,-73.9691967898185,10.448,standard,cash,77.59,0.0,0.0,0.0,77.59
7231,V1,2024-03-13 22:38:00,2024-03-13 23:20:50.674402410,3.0,Manhattan,Queens,40.8278036273259,-73.93809373129281,40.72607195025667,-73.78034001473337,11.259,standard,card,52.23,8.69,0.0,2.75,63.67
1496,V2,2024-01-25 14:02:00,2024-01-25 14:45:43.588348122,2.0,Queens,Manhattan,40.74680920139576,-73.80489361917202,40.76218247718621,-73.98288947466762,9.571,standard,cash,49.29,0.0,0.0,0.0,49.29
2696,V1,2024-03-09 08:14:00,2024-03-09 08:18:43.748578914,3.0,Manhattan,Manhattan,40.805015716312454,-73.97577102513945,40.783526770972905,-73.99075049200648,1.557,standard,card,9.79,1.66,0.0,2.75,14.2
2028,V1,2024-03-24 17:58:00,2024-03-24 18:06:41.388770670,3.0,Manhattan,Manhattan,40.79094432033874,-73.95333904603834,40.80058817822704,-73.97728367965183,1.538,standard,card,9.09,1.27,0.0,2.75,13.11
5249,V1,2024-01-24 06:21:00,2024-01-24 07:10:52.992848832,3.0,Manhattan,JFK Airport,40.78673941826857,-73.94077220405337,40.660474549626706,-73.78847444852212,11.497,airport_flat,cash,55.61,0.0,0.0,2.75,58.36
5464,V2,2024-01-15 05:32:00,2024-01-15 05:56:16.279299156,1.0,Bronx,Manhattan,40.83126620992082,-73.8905560311982,40.74924586552702,-73.96113078188527,6.705,standard,card,32.18,6.28,0.0,0.0,38.46
2569,V2,2024-02-05 03:16:00,2024-02-05 04:12:58.106799540,2.0,Queens,Manhattan,40.74782373908608,-73.80779031742993,40.78373094460241,-73.98234696399663,8.914,standard,,54.7,7.07,0.0,0.0,61.77
65,V2,2024-01-14 09:50:00,2024-01-14 11:01:56.766074472,3.0,Queens,LaGuardia Airport,40.71867586602851,-73.77299645107179,40.779307516943376,-73.89885852046817,7.555,airport_flat,cash,55.47,0.0,6.94,0.0,62.41
3885,V1,2024-01-07 04:12:00,2024-01-07 04:27:30.128135340,2.0,LaGuardia Airport,Manhattan,40.79188010209149,-73.88085570881138,40.78546266053447,-73.97482257109952,4.542,airport_flat,card,23.27,3.61,6.94,0.0,33.82
2063,V1,2024-01-20 08:37:00,2024-01-20 09:39:15.420753132,4.0,Brooklyn,JFK Airport,40.67410195281832,-73.9167747045391,40.62099016438964,-73.7894096703907,7.664,airport_flat,card,51.92,4.3,0.0,0.0,56.22
5277,V1,2024-02-04 14:12:00,2024-02-04 14:29:08.524981620,3.0,Brooklyn,Brooklyn,40.70342887772147,-73.9345290147207,40.65364298260403,-73.9401491823253,3.488,standard,cash,19.71,0.0,0.0,0.0,19.71
7209,V1,2024-02-07 04:04:00,2024-02-07 04:20:46.728784452,2.0,Manhattan,Manhattan,40.801153833070984,-73.94309807212935,40.752117411262404,-73.9771339375684,3.505,standard,cash,19.24,0.0,0.0,2.75,21.99
493,V1,2024-02-01 12:18:00,2024-02-01 13:06:13.058652708,3.0,Queens,Manhattan,40.734279800145195,-73.76955585031196,40.795717230283614,-73.94489887457087,10.481,standard,cash,51.14,0.0,0.0,0.0,51.14
380,V2,2024-03-15 20:17:00,2024-03-15 21:20:09.572050938,2.0,Bronx,Brooklyn,40.85917499198672,-73.86605713248728,40.683675982630895,-73.94378603619475,12.595,standard,cash,67.09,0.0,0.0,0.0,67.09
6332,V1,2024-01-27 06:51:00,2024-01-27 07:24:23.884820154,1.0,LaGuardia Airport,Queens,40.79176350183989,-73.85361869035171,40.72159507025302,-73.7518722544674,7.741,airport_flat,mobile_wallet,38.02,7.67,6.94,0.0,52.63
4860,V1,2024-03-13 15:43:00,2024-03-13 16:07:51.290690748,3.0,Manhattan,Brooklyn,40.76664404280632,-73.95343195282643,40.684386255458385,-73.9506758728442,5.847,standard,card,30.18,5.24,0.0,2.75,38.17
6361,V1,2024-03-26 17:13:00,2024-03-26 17:46:33.964460802,3.0,Manhattan,Manhattan,40.76143837413852,-73.97496863339896,40.817121962783325,-73.99701468950632,4.17,standard,card,28.44,3.5,0.0,2.75,34.69
3994,V1,2024-03-03 00:20:00,2024-03-03 00:31:20.059823988,4.0,Manhattan,Manhattan,40.78456591587053,-73.97777841931361,40.76444064735469,-73.9756282097604,1.422,standard,card,12.67,1.33,0.0,2.75,16.75
4888,V1,2024-02-06 09:52:00,2024-02-06 11:10:17.688121638,2.0,Queens,Manhattan,40.69517168875312,-73.78389935595379,40.7827503071701,-73.97085307218325,11.292,standard,card,69.67,3.54,0.0,0.0,73.21
1077,V2,2024-02-29 08:46:00,2024-02-29 10:06:38.945286126,2.0,Brooklyn,JFK Airport,40.68937547684323,-73.92723652498911,40.621387998955306,-73.74939839963999,11.011,airport_flat,card,68.02,8.56,6.94,0.0,83.52
