InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536952,22423,REGENCY CAKESTAND 3 TIER,4,2011-05-15 16:26:00,11.45,12370.0,United Kingdom
539253,21931,JUMBO STORAGE BAG SUKI,6,2010-04-01 08:25:00,13.22,12470.0,United Kingdom
538368,22960,JAM MAKING SET WITH JARS,2,2011-05-11 03:58:00,5.11,12433.0,United Kingdom
539282,47566,PARTY BUNTING,5,2011-05-31 01:34:00,8.13,12470.0,United Kingdom
543677,71053,WHITE METAL LANTERN,5,2011-02-24 00:04:00,6.47,12793.0,Netherlands
537651,23298,SPOTTY BUNTING,9,2011-10-10 03:55:00,12.19,12402.0,United Kingdom
544334,20725,LUNCH BAG RED RETROSPOT,7,2011-10-18 20:04:00,9.68,12922.0,United Kingdom
540036,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2011-08-30 15:37:00,12.71,12502.0,Netherlands
538351,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2010-10-13 03:57:00,10.05,12433.0,United Kingdom
536398,22197,POPCORN HOLDER,5,2011-05-13 15:35:00,13.66,12347.0,United Kingdom
542237,22383,LUNCH BAG SUKI DESIGN,5,2011-07-30 01:33:00,4.43,12669.0,United Kingdom
543920,22197,POPCORN HOLDER,3,2011-06-13 00:39:00,7.23,12813.0,United Kingdom
544250,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-10-23 22:58:00,29.45,12898.0,United Kingdom
538205,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-09-22 03:15:00,0.0,12428.0,United Kingdom
538258,22138,BAKING SET 9 PIECE RETROSPOT,7,2011-01-08 03:30:00,12.85,12430.0,United Kingdom
540691,21931,JUMBO STORAGE BAG SUKI,7,2011-11-17 17:34:00,3.13,12542.0,Australia
537095,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-11-30 11:33:00,9.84,12376.0,France
536682,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2011-11-13 04:34:00,7.44,12359.0,United Kingdom
540979,22457,NATURAL SLATE HEART CHALKBOARD,5,2011-07-10 13:43:00,6.47,12563.0,United Kingdom
544021,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2010-04-23 14:00:00,26.64,12836.0,Australia
545697,71053,WHITE METAL LANTERN,5,2011-04-02 19:21:00,8.43,13098.0,EIRE
C537338,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-5,2011-04-08 14:10:00,9.69,12386.0,Spain
540337,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2010-12-14 05:14:00,8.03,12514.0,United Kingdom
539592,22197,POPCORN HOLDER,8,2011-07-16 23:48:00,10.23,12481.0,Belgium
544154,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-01-09 19:50:00,20.95,12872.0,United Kingdom
546800,22457,NATURAL SLATE HEART CHALKBOARD,5,2011-12-06 09:52:00,3.14,13453.0,France
544034,20725,LUNCH BAG RED RETROSPOT,4,2011-09-28 07:52:00,24.48,12837.0,EIRE
539970,23245,SET OF 3 REGENCY CAKE TINS,5,2011-04-27 03:20:00,9.31,12500.0,United Kingdom
537882,22423,REGENCY CAKESTAND 3 TIER,5,2010-12-16 23:46:00,10.54,12412.0,United Kingdom
541334,22423,REGENCY CAKESTAND 3 TIER,6,2011-03-13 03:03:00,7.2,,United Kingdom
544327,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-08-25 04:48:00,20.53,12918.0,EIRE
538795,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2011-08-21 23:56:00,10.06,12449.0,United Kingdom
543977,22383,LUNCH BAG SUKI DESIGN,6,2011-09-17 03:28:00,9.57,12823.0,Belgium
538622,84406B,CREAM CUPID HEARTS COAT HANGER,4,2010-02-04 07:20:00,7.12,12443.0,Germany
537852,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-02-06 04:56:00,9.23,12411.0,Netherlands
543652,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2010-06-27 10:48:00,3.92,12791.0,United Kingdom
537481,22383,LUNCH BAG SUKI DESIGN,7,2010-09-04 19:21:00,9.25,12395.0,Australia
545767,22457,NATURAL SLATE HEART CHALKBOARD,9,2010-10-22 09:54:00,6.57,13106.0,Netherlands
544025,21931,JUMBO STORAGE BAG SUKI,4,2010-12-15 16:04:00,17.67,12836.0,Australia
538767,23245,SET OF 3 REGENCY CAKE TINS,6,2011-10-14 23:07:00,9.91,12448.0,United Kingdom
537180,22138,BAKING SET 9 PIECE RETROSPOT,11,2011-04-03 08:13:00,7.02,12379.0,Germany
542674,23245,SET OF 3 REGENCY CAKE TINS,7,2011-08-25 00:51:00,4.07,12706.0,United Kingdom
537170,22457,NATURAL SLATE HEART CHALKBOARD,5,2010-11-20 14:58:00,7.26,12379.0,Germany
545972,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-06-20 21:53:00,4.97,13131.0,Portugal
545269,22138,BAKING SET 9 PIECE RETROSPOT,7,2011-02-25 20:05:00,3.5,,EIRE
537179,22383,LUNCH BAG SUKI DESIGN,7,2011-03-18 14:43:00,5.59,12379.0,Germany
538680,47566,PARTY BUNTING,6,2011-04-26 18:45:00,12.66,12445.0,United Kingdom
537450,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2010-10-07 03:45:00,9.79,12394.0,United Kingdom
539488,20725,LUNCH BAG RED RETROSPOT,6,2010-08-03 06:48:00,5.79,12477.0,United Kingdom
537550,20725,LUNCH BAG RED RETROSPOT,8,2011-11-15 19:43:00,7.93,12398.0,Germany
537462,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-05-31 09:15:00,5.14,12394.0,United Kingdom
544325,20725,LUNCH BAG RED RETROSPOT,6,2010-08-03 22:49:00,18.95,12918.0,EIRE
536753,71053,WHITE METAL LANTERN,6,2010-11-26 19:58:00,7.51,12363.0,Netherlands
540333,22960,JAM MAKING SET WITH JARS,3,2011-11-27 07:36:00,7.09,12513.0,Belgium
539551,21212,PACK OF 72 RETROSPOT CAKE CASES,11,2011-12-02 17:27:00,12.68,12479.0,United Kingdom
543928,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2010-07-02 15:00:00,4.87,12814.0,Germany
539007,22197,POPCORN HOLDER,3,2011-11-03 07:12:00,12.55,12459.0,United Kingdom
539378,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-12-15 11:51:00,8.2,12473.0,United Kingdom
544172,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-11-19 04:35:00,14.17,12878.0,United Kingdom
540029,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-06-25 22:04:00,7.19,12502.0,Netherlands
543608,47566,PARTY BUNTING,4,2010-04-09 18:58:00,4.83,12788.0,United Kingdom
544565,22197,POPCORN HOLDER,9,2011-01-31 23:52:00,7.33,12964.0,United Kingdom
541567,23298,SPOTTY BUNTING,4,2010-04-04 02:08:00,6.04,12616.0,Germany
543102,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-09-29 15:01:00,6.25,12742.0,United Kingdom
538875,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-02-17 11:27:00,11.18,12452.0,France
539025,22086,PAPER CHAIN KIT 50'S CHRISTMAS,9,2011-11-09 18:50:00,5.61,12460.0,United Kingdom
537796,22457,NATURAL SLATE HEART CHALKBOARD,2,2011-10-21 06:51:00,10.43,12409.0,Spain
537492,23203,JUMBO BAG VINTAGE DOILY,8,2011-08-12 18:39:00,8.04,12395.0,Australia
C536558,20725,LUNCH BAG RED RETROSPOT,-7,2011-04-20 20:22:00,12.24,12353.0,United Kingdom
543677,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-02-24 00:04:00,6.31,12793.0,Netherlands
544400,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-09-12 13:16:00,29.42,12937.0,United Kingdom
543515,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-08-29 15:18:00,4.32,12779.0,United Kingdom
542471,23298,SPOTTY BUNTING,6,2010-10-19 00:36:00,3.35,12687.0,France
540609,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-05-07 06:29:00,3.35,12536.0,United Kingdom
537016,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2010-11-03 21:18:00,4.43,12373.0,United Kingdom
539150,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-09-15 00:33:00,10.52,12466.0,United Kingdom
539238,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-04-04 03:11:00,13.1,12469.0,United Kingdom
542537,23298,SPOTTY BUNTING,6,2011-09-07 06:50:00,5.04,12694.0,United Kingdom
540839,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2010-06-04 08:43:00,4.94,12554.0,United Kingdom
543310,20725,LUNCH BAG RED RETROSPOT,6,2011-10-27 06:14:00,5.1,12763.0,United Kingdom
545992,47566,PARTY BUNTING,3,2010-01-30 15:55:00,5.25,13133.0,United Kingdom
544462,22197,POPCORN HOLDER,4,2011-11-01 04:57:00,22.89,12952.0,Portugal
541259,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-03-05 16:50:00,6.54,12590.0,United Kingdom
544367,22383,LUNCH BAG SUKI DESIGN,5,2011-06-17 04:34:00,18.71,12928.0,United Kingdom
538184,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2010-07-19 10:09:00,7.18,12428.0,United Kingdom
538211,22423,REGENCY CAKESTAND 3 TIER,7,2010-08-17 03:00:00,4.89,12429.0,United Kingdom
541599,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2010-09-24 00:31:00,3.32,12618.0,Portugal
542109,21931,JUMBO STORAGE BAG SUKI,5,2011-01-03 14:42:00,5.79,12659.0,United Kingdom
541138,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-06 20:10:00,6.98,12579.0,Germany
545382,71053,WHITE METAL LANTERN,6,2011-01-24 07:24:00,8.35,13063.0,United Kingdom
545948,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-02-11 03:29:00,5.07,13128.0,Germany
540777,23298,SPOTTY BUNTING,11,2010-11-15 05:46:00,3.29,12549.0,United Kingdom
541552,71053,WHITE METAL LANTERN,7,2011-02-07 12:23:00,6.89,,United Kingdom
537398,23245,SET OF 3 REGENCY CAKE TINS,4,2011-05-06 05:37:00,5.56,,Australia
536480,21931,JUMBO STORAGE BAG SUKI,6,2011-03-21 12:29:00,4.47,12350.0,United Kingdom
537948,22383,LUNCH BAG SUKI DESIGN,3,2011-09-01 15:34:00,8.75,12415.0,France
537828,47566,PARTY BUNTING,5,2011-10-30 01:12:00,12.12,12410.0,United Kingdom
544350,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-04-10 16:46:00,10.7,12925.0,United Kingdom
543463,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-09-09 10:28:00,4.07,12774.0,United Kingdom
543682,47566,PARTY BUNTING,12,2010-05-21 17:29:00,5.81,12794.0,EIRE
539884,20725,LUNCH BAG RED RETROSPOT,3,2010-11-27 23:33:00,12.61,12497.0,Portugal
541224,22457,NATURAL SLATE HEART CHALKBOARD,10,2011-07-18 12:54:00,6.05,12586.0,France
541839,23245,SET OF 3 REGENCY CAKE TINS,5,2011-05-09 02:28:00,7.73,12638.0,United Kingdom
544055,23298,SPOTTY BUNTING,4,2011-10-13 03:28:00,13.26,12842.0,United Kingdom
537586,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-01-22 08:08:00,8.88,12400.0,United Kingdom
543842,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-07-16 13:19:00,4.27,12807.0,United Kingdom
542982,22383,LUNCH BAG SUKI DESIGN,4,2010-12-27 00:10:00,6.02,12733.0,United Kingdom
543690,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-01-11 21:50:00,4.06,12794.0,EIRE
540593,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-02 12:19:00,3.4,12535.0,United Kingdom
540231,22197,POPCORN HOLDER,9,2011-10-02 11:29:00,4.16,12509.0,United Kingdom
536736,22138,BAKING SET 9 PIECE RETROSPOT,5,2011-05-26 03:19:00,11.96,12361.0,United Kingdom
537300,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-25 05:01:00,4.58,12384.0,Germany
541756,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-09-13 08:57:00,2.56,12630.0,United Kingdom
536777,71053,WHITE METAL LANTERN,10,2011-05-31 19:01:00,9.24,12364.0,Australia
545894,23203,JUMBO BAG VINTAGE DOILY,6,2011-03-09 14:41:00,3.88,,United Kingdom
537852,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-02-06 04:56:00,7.59,12411.0,Netherlands
542294,23203,JUMBO BAG VINTAGE DOILY,4,2011-06-13 14:27:00,7.37,12674.0,United Kingdom
539821,71053,WHITE METAL LANTERN,5,2011-01-19 16:56:00,6.33,12494.0,United Kingdom
541076,47566,PARTY BUNTING,7,2010-06-05 03:23:00,4.75,12573.0,United Kingdom
541238,22960,JAM MAKING SET WITH JARS,5,2011-02-21 19:51:00,5.4,12588.0,Spain
540614,22197,POPCORN HOLDER,9,2011-09-04 14:33:00,5.31,12536.0,United Kingdom
541697,71053,WHITE METAL LANTERN,5,2010-08-16 00:27:00,7.14,12625.0,Spain
537768,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-10-02 04:33:00,9.47,12408.0,United Kingdom
543335,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-05-16 17:39:00,4.62,12764.0,Germany
538804,71053,WHITE METAL LANTERN,8,2011-11-23 09:13:00,13.26,12450.0,United Kingdom
540290,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-05-07 15:18:00,8.15,12512.0,United Kingdom
537623,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-04-20 10:25:00,5.09,12401.0,EIRE
546537,22423,REGENCY CAKESTAND 3 TIER,5,2011-02-28 01:15:00,3.95,13281.0,Netherlands
545169,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2010-07-27 21:08:00,8.88,13037.0,United Kingdom
538205,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-09-22 03:15:00,11.09,12428.0,United Kingdom
538413,22197,POPCORN HOLDER,7,2010-12-08 05:33:00,12.65,12435.0,United Kingdom
541679,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-04-02 18:37:00,6.16,12624.0,Australia
538534,23245,SET OF 3 REGENCY CAKE TINS,3,2010-03-23 19:23:00,11.06,12440.0,United Kingdom
536446,22197,POPCORN HOLDER,7,2011-01-21 21:12:00,12.95,12349.0,Australia
537035,71053,WHITE METAL LANTERN,9,2011-11-05 08:44:00,4.68,12373.0,United Kingdom
539622,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2011-09-15 17:10:00,8.69,12484.0,United Kingdom
544961,22197,POPCORN HOLDER,7,2011-04-27 00:06:00,3.33,13014.0,EIRE
538846,20725,LUNCH BAG RED RETROSPOT,3,2011-01-15 03:01:00,4.92,12451.0,United Kingdom
539796,23298,SPOTTY BUNTING,6,2011-08-18 04:34:00,5.33,12492.0,United Kingdom
538825,22383,LUNCH BAG SUKI DESIGN,9,2011-08-01 17:08:00,8.94,12450.0,United Kingdom
540084,23245,SET OF 3 REGENCY CAKE TINS,8,2010-12-02 18:26:00,6.87,12504.0,United Kingdom
541890,21931,JUMBO STORAGE BAG SUKI,8,2011-07-02 04:44:00,5.15,12642.0,United Kingdom
542908,22383,LUNCH BAG SUKI DESIGN,9,2010-06-02 12:02:00,7.3,12726.0,Australia
538709,21931,JUMBO STORAGE BAG SUKI,2,2011-06-22 22:00:00,7.87,12446.0,United Kingdom
543792,22960,JAM MAKING SET WITH JARS,5,2010-09-10 19:49:00,4.9,12804.0,Australia
545566,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2010-11-23 14:31:00,3.23,13082.0,Germany
543706,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2010-03-01 08:15:00,5.47,12796.0,Belgium
539540,22086,PAPER CHAIN KIT 50'S CHRISTMAS,9,2011-04-14 01:56:00,6.72,12478.0,Netherlands
540959,22197,POPCORN HOLDER,4,2011-05-12 00:42:00,4.72,12561.0,United Kingdom
540259,22423,REGENCY CAKESTAND 3 TIER,4,2010-12-29 04:56:00,7.18,12510.0,United Kingdom
537677,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-06-23 18:56:00,7.99,12403.0,United Kingdom
544851,22423,REGENCY CAKESTAND 3 TIER,4,2010-12-13 04:19:00,5.47,13000.0,EIRE
537999,22138,BAKING SET 9 PIECE RETROSPOT,10,2011-03-24 06:46:00,13.77,12417.0,Australia
543561,47566,PARTY BUNTING,5,2011-07-07 03:22:00,7.05,12784.0,United Kingdom
537393,20725,LUNCH BAG RED RETROSPOT,7,2011-08-05 04:14:00,9.11,12389.0,United Kingdom
545154,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-03-14 11:40:00,2.64,13036.0,United Kingdom
538901,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-05-01 19:21:00,9.55,12453.0,United Kingdom
538354,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2010-11-01 00:33:00,8.81,12433.0,United Kingdom
537433,21931,JUMBO STORAGE BAG SUKI,4,2011-10-31 03:15:00,12.27,12392.0,United Kingdom
539575,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-11-09 15:35:00,13.26,12480.0,United Kingdom
543457,20725,LUNCH BAG RED RETROSPOT,8,2011-01-04 15:44:00,7.19,12774.0,United Kingdom
546544,23203,JUMBO BAG VINTAGE DOILY,8,2010-08-02 00:11:00,3.11,13285.0,Belgium
545114,47566,PARTY BUNTING,3,2011-02-06 08:35:00,4.76,13028.0,Spain
544207,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-10 11:51:00,18.28,12886.0,United Kingdom
538315,22138,BAKING SET 9 PIECE RETROSPOT,4,2010-07-27 15:58:00,12.69,12432.0,Belgium
545384,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-07-02 19:40:00,8.88,13064.0,EIRE
541173,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2011-06-14 01:53:00,7.53,12582.0,United Kingdom
537145,21931,JUMBO STORAGE BAG SUKI,7,2011-02-17 16:24:00,11.51,12378.0,Netherlands
540699,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2011-09-30 11:57:00,2.51,12543.0,United Kingdom
537531,22457,NATURAL SLATE HEART CHALKBOARD,6,2011-03-24 03:57:00,10.45,12397.0,Spain
544350,22197,POPCORN HOLDER,6,2011-04-10 16:46:00,15.11,12925.0,United Kingdom
539547,22960,JAM MAKING SET WITH JARS,4,2011-08-24 06:02:00,7.44,12478.0,Netherlands
540259,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2010-12-29 04:56:00,8.57,12510.0,United Kingdom
536618,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-11-16 19:38:00,12.56,12356.0,Belgium
540122,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2010-11-24 11:39:00,9.27,12505.0,Germany
537926,20725,LUNCH BAG RED RETROSPOT,6,2011-07-20 03:23:00,12.67,12414.0,United Kingdom
545965,47566,PARTY BUNTING,2,2010-04-23 06:20:00,4.87,,United Kingdom
543570,22383,LUNCH BAG SUKI DESIGN,8,2011-10-15 18:47:00,4.38,12786.0,United Kingdom
537696,71053,WHITE METAL LANTERN,6,2011-03-08 04:25:00,10.39,12404.0,United Kingdom
541540,22423,REGENCY CAKESTAND 3 TIER,7,2011-11-03 22:05:00,5.6,12615.0,United Kingdom
540234,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-11-18 00:51:00,0.0,12509.0,United Kingdom
543069,22423,REGENCY CAKESTAND 3 TIER,6,2011-01-21 02:06:00,5.08,12740.0,Netherlands
546274,22138,BAKING SET 9 PIECE RETROSPOT,7,2011-03-03 15:15:00,4.71,13164.0,United Kingdom
541953,22138,BAKING SET 9 PIECE RETROSPOT,7,2011-05-14 17:33:00,4.92,12647.0,France
539894,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-07-06 22:33:00,5.66,12497.0,Portugal
542292,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2011-02-12 03:27:00,7.45,12674.0,United Kingdom
545339,20725,LUNCH BAG RED RETROSPOT,6,2011-05-31 05:26:00,6.81,13057.0,Portugal
543493,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-08 00:32:00,2.75,12776.0,Australia
542971,23298,SPOTTY BUNTING,4,2011-07-29 19:24:00,2.8,12731.0,United Kingdom
539336,21931,JUMBO STORAGE BAG SUKI,2,2010-06-20 17:17:00,10.2,12472.0,United Kingdom
539283,21212,PACK OF 72 RETROSPOT CAKE CASES,11,2011-06-08 19:27:00,7.59,12470.0,United Kingdom
538157,22423,REGENCY CAKESTAND 3 TIER,4,2011-05-26 20:38:00,7.41,12427.0,Germany
536729,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-01-22 04:22:00,5.48,12361.0,United Kingdom
543316,71053,WHITE METAL LANTERN,5,2011-07-04 18:05:00,7.66,,United Kingdom
537357,22383,LUNCH BAG SUKI DESIGN,14,2011-08-04 13:24:00,4.06,12387.0,United Kingdom
541854,23245,SET OF 3 REGENCY CAKE TINS,6,2010-11-01 00:16:00,5.71,12640.0,Portugal
539905,23245,SET OF 3 REGENCY CAKE TINS,6,2011-07-20 23:21:00,9.19,12498.0,France
540991,22457,NATURAL SLATE HEART CHALKBOARD,5,2011-06-18 07:10:00,3.72,12564.0,Germany
540737,22197,POPCORN HOLDER,6,2011-05-11 18:23:00,7.37,12546.0,United Kingdom
539437,20725,LUNCH BAG RED RETROSPOT,7,2010-07-16 07:00:00,6.81,12475.0,United Kingdom
536634,47566,PARTY BUNTING,9,2011-11-29 13:00:00,11.89,12357.0,United Kingdom
543803,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-11-08 04:32:00,6.98,12805.0,Australia
541735,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-03-09 00:14:00,4.63,12628.0,United Kingdom
543349,84406B,CREAM CUPID HEARTS COAT HANGER,4,2010-04-11 14:33:00,2.94,12766.0,Portugal
540962,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-10-31 19:18:00,3.49,12562.0,United Kingdom
544612,22457,NATURAL SLATE HEART CHALKBOARD,3,2010-09-29 00:58:00,4.57,12969.0,United Kingdom
538788,47566,PARTY BUNTING,6,2011-05-24 19:24:00,6.4,12449.0,United Kingdom
539608,22457,NATURAL SLATE HEART CHALKBOARD,9,2011-05-16 04:16:00,7.92,12483.0,Belgium
541509,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-09-09 07:19:00,7.4,12611.0,France
539590,22138,BAKING SET 9 PIECE RETROSPOT,7,2011-05-19 06:51:00,10.02,12481.0,Belgium
543609,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-04-12 05:01:00,3.48,12788.0,United Kingdom
541086,22960,JAM MAKING SET WITH JARS,1,2011-08-31 03:21:00,6.74,12573.0,United Kingdom
541957,22423,REGENCY CAKESTAND 3 TIER,8,2011-10-19 18:37:00,5.77,12648.0,Portugal
541149,71053,WHITE METAL LANTERN,8,2011-04-16 15:16:00,5.61,12580.0,United Kingdom
536428,22383,LUNCH BAG SUKI DESIGN,3,2011-04-07 01:29:00,4.4,12348.0,United Kingdom
540586,21931,JUMBO STORAGE BAG SUKI,8,2011-04-22 17:10:00,5.71,12533.0,Belgium
541930,22138,BAKING SET 9 PIECE RETROSPOT,5,2010-09-06 03:33:00,7.46,12646.0,Netherlands
543953,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-09-13 09:38:00,14.55,12817.0,Germany
536672,23245,SET OF 3 REGENCY CAKE TINS,1,2011-07-08 07:50:00,7.56,12359.0,United Kingdom
542731,21931,JUMBO STORAGE BAG SUKI,4,2010-03-03 05:01:00,3.85,12711.0,United Kingdom
539466,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-06-28 01:01:00,4.99,12476.0,United Kingdom
541268,47566,PARTY BUNTING,4,2011-04-07 16:44:00,7.9,12591.0,United Kingdom
544214,22423,REGENCY CAKESTAND 3 TIER,9,2011-02-17 18:07:00,24.06,12887.0,United Kingdom
540740,47566,PARTY BUNTING,3,2011-08-17 13:12:00,7.45,12546.0,United Kingdom
541737,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2011-09-03 03:46:00,4.33,12628.0,United Kingdom
537910,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-05-21 17:03:00,10.66,12413.0,United Kingdom
541358,23203,JUMBO BAG VINTAGE DOILY,6,2011-11-17 18:07:00,3.97,12599.0,Germany
545264,23245,SET OF 3 REGENCY CAKE TINS,3,2010-11-28 06:47:00,6.49,13050.0,United Kingdom
537857,22423,REGENCY CAKESTAND 3 TIER,3,2011-06-09 16:35:00,12.92,12411.0,Netherlands
539957,21931,JUMBO STORAGE BAG SUKI,4,2010-10-02 19:36:00,8.22,12500.0,United Kingdom
538638,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-03-01 14:23:00,12.32,12443.0,Germany
542765,84406B,CREAM CUPID HEARTS COAT HANGER,5,2010-07-03 20:23:00,3.86,12715.0,Spain
540560,22457,NATURAL SLATE HEART CHALKBOARD,5,2010-05-30 03:44:00,7.48,12532.0,Germany
537428,71053,WHITE METAL LANTERN,7,2011-07-29 23:26:00,6.64,12392.0,United Kingdom
537246,20725,LUNCH BAG RED RETROSPOT,7,2011-03-04 08:00:00,4.23,12381.0,United Kingdom
545330,22423,REGENCY CAKESTAND 3 TIER,4,2010-06-08 03:13:00,8.49,13056.0,United Kingdom
544555,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-03-12 08:23:00,3.7,12963.0,United Kingdom
544256,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2011-02-05 14:36:00,12.97,12899.0,Germany
541233,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-06-15 03:56:00,3.54,12587.0,United Kingdom
539770,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2010-03-21 08:44:00,8.22,12492.0,United Kingdom
539118,23203,JUMBO BAG VINTAGE DOILY,7,2011-11-21 19:15:00,4.38,12465.0,United Kingdom
537062,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-03-13 02:28:00,13.55,,Australia
539408,22960,JAM MAKING SET WITH JARS,8,2011-02-20 04:29:00,9.52,12474.0,Portugal
541714,23298,SPOTTY BUNTING,8,2010-08-14 05:14:00,2.88,12626.0,France
541310,20725,LUNCH BAG RED RETROSPOT,12,2011-07-23 19:18:00,5.86,12594.0,United Kingdom
542583,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-10-03 23:56:00,6.18,12700.0,United Kingdom
544353,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2010-12-05 23:10:00,25.65,12926.0,United Kingdom
543257,23203,JUMBO BAG VINTAGE DOILY,7,2011-11-12 04:06:00,6.85,12758.0,United Kingdom
541233,22383,LUNCH BAG SUKI DESIGN,3,2011-06-15 03:56:00,6.25,12587.0,United Kingdom
544011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-10 09:14:00,15.08,12833.0,Germany
537798,22960,JAM MAKING SET WITH JARS,8,2011-11-12 02:11:00,4.24,12409.0,Spain
544339,84406B,CREAM CUPID HEARTS COAT HANGER,7,2011-10-13 19:13:00,28.91,12923.0,EIRE
537038,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-02-10 09:00:00,11.16,12374.0,Australia
