invoice_id,invoice_date,customer_id,country,product_id,product_name,category,quantity,unit_price,line_total,archetype
INV101060,2024-10-14,C00179,Spain,P0244,Electronics Item 0244,Electronics Accessories,5,18.65,93.25,loyal
INV101060,2024-10-14,C00179,Spain,P0184,Stationery Item 0184,Stationery,4,12.05,48.2,loyal
INV101060,2024-10-14,C00179,Spain,P0160,Garden Item 0160,Garden,2,13.38,26.76,loyal
INV101060,2024-10-14,C00179,Spain,P0194,Garden Item 0194,Garden,5,48.13,240.65,loyal
INV101060,2024-10-14,C00179,Spain,P0046,Toys Item 0046,Toys,1,13.41,13.41,loyal
INV101133,2024-10-14,C00276,United Kingdom,P0179,Toys Item 0179,Toys,5,14.27,71.35,loyal
INV101133,2024-10-14,C00276,United Kingdom,P0086,Toys Item 0086,Toys,2,15.78,31.56,loyal
INV101133,2024-10-14,C00276,United Kingdom,P0095,Sports Item 0095,Sports,2,6.85,13.7,loyal
INV101133,2024-10-14,C00276,United Kingdom,P0297,Stationery Item 0297,Stationery,4,18.82,75.28,loyal
INV100918,2024-10-15,C00037,United Kingdom,P0290,Garden Item 0290,Garden,1,5.49,5.49,champion
INV100918,2024-10-15,C00037,United Kingdom,P0020,Sports Item 0020,Sports,1,17.23,17.23,champion
INV100918,2024-10-15,C00037,United Kingdom,P0244,Electronics Item 0244,Electronics Accessories,3,18.65,55.95,champion
INV100918,2024-10-15,C00037,United Kingdom,P0239,Apparel Item 0239,Apparel,4,3.39,13.56,champion
INV101121,2024-10-15,C00136,France,P0033,Sports Item 0033,Sports,3,8.82,26.46,loyal
INV101121,2024-10-15,C00136,France,P0110,Sports Item 0110,Sports,4,14.16,56.64,loyal
INV100517,2024-10-16,C00469,United Kingdom,P0156,Beauty Item 0156,Beauty,5,6.52,32.6,loyal
INV100517,2024-10-16,C00469,United Kingdom,P0093,Beauty Item 0093,Beauty,1,9.44,9.44,loyal
INV100517,2024-10-16,C00469,United Kingdom,P0245,Beauty Item 0245,Beauty,1,3.3,3.3,loyal
INV100757,2024-10-16,C00147,France,P0291,Sports Item 0291,Sports,4,23.03,92.12,champion
INV100757,2024-10-16,C00147,France,P0212,Sports Item 0212,Sports,4,27.54,110.16,champion
INV100850,2024-10-16,C00447,United Kingdom,P0280,Beauty Item 0280,Beauty,5,6.37,31.85,champion
INV100850,2024-10-16,C00447,United Kingdom,P0026,Sports Item 0026,Sports,2,9.03,18.06,champion
INV100850,2024-10-16,C00447,United Kingdom,P0018,Beauty Item 0018,Beauty,4,19.88,79.52,champion
INV100850,2024-10-16,C00447,United Kingdom,P0299,Home Item 0299,Home & Kitchen,1,23.81,23.81,champion
INV100850,2024-10-16,C00447,United Kingdom,P0004,Garden Item 0004,Garden,1,18.82,18.82,champion
INV100850,2024-10-16,C00447,United Kingdom,P0017,Toys Item 0017,Toys,1,13.41,13.41,champion
INV100850,2024-10-16,C00447,United Kingdom,P0103,Garden Item 0103,Garden,3,5.64,16.92,champion
INV100850,2024-10-16,C00447,United Kingdom,P0263,Toys Item 0263,Toys,4,10.21,40.84,champion
INV100850,2024-10-16,C00447,United Kingdom,P0189,Garden Item 0189,Garden,1,9.4,9.4,champion
INV100850,2024-10-16,C00447,United Kingdom,P0140,Apparel Item 0140,Apparel,1,15.06,15.06,champion
INV100850,2024-10-16,C00447,United Kingdom,P0286,Toys Item 0286,Toys,2,17.4,34.8,champion
INV100850,2024-10-16,C00447,United Kingdom,P0241,Sports Item 0241,Sports,1,13.49,13.49,champion
INV100065,2024-10-17,C00381,Netherlands,P0247,Home Item 0247,Home & Kitchen,4,15.37,61.48,regular
INV100065,2024-10-17,C00381,Netherlands,P0060,Garden Item 0060,Garden,2,5.43,10.86,regular
INV100184,2024-10-17,C00316,United Kingdom,P0190,Stationery Item 0190,Stationery,4,5.75,23.0,regular
INV100184,2024-10-17,C00316,United Kingdom,P0265,Home Item 0265,Home & Kitchen,4,6.17,24.68,regular
INV100184,2024-10-17,C00316,United Kingdom,P0070,Beauty Item 0070,Beauty,1,12.9,12.9,regular
INV100184,2024-10-17,C00316,United Kingdom,P0079,Sports Item 0079,Sports,1,17.36,17.36,regular
INV100230,2024-10-17,C00194,United Kingdom,P0021,Sports Item 0021,Sports,33,8.3,273.9,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0012,Beauty Item 0012,Beauty,22,7.8,171.6,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0177,Apparel Item 0177,Apparel,35,7.12,249.2,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0291,Sports Item 0291,Sports,18,20.73,373.14,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0000,Home Item 0000,Home & Kitchen,34,4.87,165.58,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0108,Garden Item 0108,Garden,26,11.47,298.22,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0073,Garden Item 0073,Garden,18,7.78,140.04,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0057,Beauty Item 0057,Beauty,38,12.35,469.3,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0046,Toys Item 0046,Toys,27,12.07,325.89,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0218,Electronics Item 0218,Electronics Accessories,31,5.73,177.63,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0230,Apparel Item 0230,Apparel,17,11.73,199.41,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0025,Garden Item 0025,Garden,24,15.08,361.92,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0082,Home Item 0082,Home & Kitchen,30,2.29,68.7,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0233,Apparel Item 0233,Apparel,31,23.25,720.75,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0044,Apparel Item 0044,Apparel,16,12.11,193.76,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0266,Beauty Item 0266,Beauty,30,8.28,248.4,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0294,Toys Item 0294,Toys,38,4.58,174.04,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0116,Stationery Item 0116,Stationery,34,7.44,252.96,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0036,Toys Item 0036,Toys,20,9.68,193.6,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0140,Apparel Item 0140,Apparel,37,13.55,501.35,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0215,Stationery Item 0215,Stationery,32,13.89,444.48,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0128,Stationery Item 0128,Stationery,16,8.43,134.88,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0105,Beauty Item 0105,Beauty,18,9.45,170.1,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0100,Electronics Item 0100,Electronics Accessories,38,4.66,177.08,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0120,Sports Item 0120,Sports,20,11.64,232.8,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0085,Stationery Item 0085,Stationery,17,3.91,66.47,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0246,Electronics Item 0246,Electronics Accessories,26,12.1,314.6,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0080,Toys Item 0080,Toys,28,9.26,259.28,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0072,Home Item 0072,Home & Kitchen,29,22.87,663.23,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0237,Sports Item 0237,Sports,31,4.38,135.78,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0200,Garden Item 0200,Garden,39,8.36,326.04,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0133,Home Item 0133,Home & Kitchen,33,3.24,106.92,loyal
INV100230,2024-10-17,C00194,United Kingdom,P0282,Beauty Item 0282,Beauty,15,9.02,135.3,loyal
INV100587,2024-10-17,C00176,United Kingdom,P0067,Sports Item 0067,Sports,3,14.79,44.37,loyal
INV100587,2024-10-17,C00176,United Kingdom,P0277,Beauty Item 0277,Beauty,4,18.96,75.84,loyal
INV100587,2024-10-17,C00176,United Kingdom,P0258,Toys Item 0258,Toys,2,17.95,35.9,loyal
INV100587,2024-10-17,C00176,United Kingdom,P0207,Apparel Item 0207,Apparel,1,10.85,10.85,loyal
INV100587,2024-10-17,C00176,United Kingdom,P0094,Apparel Item 0094,Apparel,2,14.15,28.3,loyal
INV100627,2024-10-17,C00131,United Kingdom,P0156,Beauty Item 0156,Beauty,5,6.52,32.6,dormant
INV100791,2024-10-17,C00295,Germany,P0271,Garden Item 0271,Garden,5,4.37,21.85,champion
INV100791,2024-10-17,C00295,Germany,P0013,Apparel Item 0013,Apparel,3,6.43,19.29,champion
INV100791,2024-10-17,C00295,Germany,P0239,Apparel Item 0239,Apparel,4,3.39,13.56,champion
INV100791,2024-10-17,C00295,Germany,P0181,Beauty Item 0181,Beauty,3,22.25,66.75,champion
INV101491,2024-10-17,C00198,United Kingdom,P0169,Apparel Item 0169,Apparel,4,6.65,26.6,champion
INV101491,2024-10-17,C00198,United Kingdom,P0042,Apparel Item 0042,Apparel,1,5.8,5.8,champion
INV101491,2024-10-17,C00198,United Kingdom,P0090,Garden Item 0090,Garden,5,12.93,64.65,champion
INV101491,2024-10-17,C00198,United Kingdom,P0083,Apparel Item 0083,Apparel,5,6.29,31.45,champion
INV100018,2024-10-18,C00190,United Kingdom,P0067,Sports Item 0067,Sports,2,14.79,29.58,loyal
INV100328,2024-10-18,C00048,Germany,P0137,Beauty Item 0137,Beauty,2,7.15,14.3,regular
INV100404,2024-10-18,C00158,France,P0043,Electronics Item 0043,Electronics Accessories,3,19.52,58.56,loyal
INV100804,2024-10-18,C00342,United Kingdom,P0280,Beauty Item 0280,Beauty,1,6.37,6.37,champion
INV100804,2024-10-18,C00342,United Kingdom,P0258,Toys Item 0258,Toys,3,17.95,53.85,champion
INV100804,2024-10-18,C00342,United Kingdom,P0089,Apparel Item 0089,Apparel,1,7.02,7.02,champion
INV100804,2024-10-18,C00342,United Kingdom,P0184,Stationery Item 0184,Stationery,3,12.05,36.15,champion
INV100996,2024-10-18,C00001,United Kingdom,P0280,Beauty Item 0280,Beauty,4,6.37,25.48,champion
INV100996,2024-10-18,C00001,United Kingdom,P0293,Toys Item 0293,Toys,4,13.85,55.4,champion
INV100996,2024-10-18,C00001,United Kingdom,P0220,Sports Item 0220,Sports,3,13.16,39.48,champion
INV100996,2024-10-18,C00001,United Kingdom,P0039,Home Item 0039,Home & Kitchen,1,14.93,14.93,champion
INV100996,2024-10-18,C00001,United Kingdom,P0200,Garden Item 0200,Garden,3,9.29,27.87,champion
INV100996,2024-10-18,C00001,United Kingdom,P0017,Toys Item 0017,Toys,5,13.41,67.05,champion
INV100996,2024-10-18,C00001,United Kingdom,P0147,Electronics Item 0147,Electronics Accessories,5,21.42,107.1,champion
INV101037,2024-10-18,C00487,United Kingdom,P0074,Beauty Item 0074,Beauty,4,28.74,114.96,champion
INV101037,2024-10-18,C00487,United Kingdom,P0061,Stationery Item 0061,Stationery,4,8.19,32.76,champion
INV101037,2024-10-18,C00487,United Kingdom,P0100,Electronics Item 0100,Electronics Accessories,1,5.18,5.18,champion
INV101037,2024-10-18,C00487,United Kingdom,P0192,Garden Item 0192,Garden,4,17.1,68.4,champion
INV100235,2024-10-19,C00147,France,P0015,Stationery Item 0015,Stationery,2,6.38,12.76,champion
INV100235,2024-10-19,C00147,France,P0285,Toys Item 0285,Toys,5,5.98,29.9,champion
INV100235,2024-10-19,C00147,France,P0219,Stationery Item 0219,Stationery,5,10.17,50.85,champion
INV100235,2024-10-19,C00147,France,P0199,Sports Item 0199,Sports,2,14.62,29.24,champion
INV100235,2024-10-19,C00147,France,P0227,Garden Item 0227,Garden,3,14.32,42.96,champion
INV100235,2024-10-19,C00147,France,P0184,Stationery Item 0184,Stationery,2,12.05,24.1,champion
INV100235,2024-10-19,C00147,France,P0040,Toys Item 0040,Toys,2,25.32,50.64,champion
INV100235,2024-10-19,C00147,France,P0209,Garden Item 0209,Garden,4,20.19,80.76,champion
INV100235,2024-10-19,C00147,France,P0136,Beauty Item 0136,Beauty,2,11.76,23.52,champion
INV100361,2024-10-19,C00410,United Kingdom,P0221,Sports Item 0221,Sports,2,18.04,36.08,loyal
INV100361,2024-10-19,C00410,United Kingdom,P0230,Apparel Item 0230,Apparel,3,13.03,39.09,loyal
INV100361,2024-10-19,C00410,United Kingdom,P0029,Sports Item 0029,Sports,4,15.87,63.48,loyal
INV100361,2024-10-19,C00410,United Kingdom,P0126,Sports Item 0126,Sports,1,23.67,23.67,loyal
INV100361,2024-10-19,C00410,United Kingdom,P0264,Home Item 0264,Home & Kitchen,4,16.77,67.08,loyal
INV100361,2024-10-19,C00410,United Kingdom,P0017,Toys Item 0017,Toys,5,13.41,67.05,loyal
INV100361,2024-10-19,C00410,United Kingdom,P0228,Toys Item 0228,Toys,5,20.22,101.1,loyal
INV100361,2024-10-19,C00410,United Kingdom,P0115,Home Item 0115,Home & Kitchen,3,20.54,61.62,loyal
INV100361,2024-10-19,C00410,United Kingdom,P0094,Apparel Item 0094,Apparel,2,14.15,28.3,loyal
INV100438,2024-10-19,C00090,United Kingdom,P0040,Toys Item 0040,Toys,4,25.32,101.28,regular
INV100438,2024-10-19,C00090,United Kingdom,P0217,Electronics Item 0217,Electronics Accessories,1,2.06,2.06,regular
INV100438,2024-10-19,C00090,United Kingdom,P0142,Apparel Item 0142,Apparel,4,14.63,58.52,regular
INV100030,2024-10-20,C00098,Netherlands,P0021,Sports Item 0021,Sports,4,9.22,36.88,champion
INV100030,2024-10-20,C00098,Netherlands,P0217,Electronics Item 0217,Electronics Accessories,5,2.06,10.3,champion
INV100030,2024-10-20,C00098,Netherlands,P0012,Beauty Item 0012,Beauty,5,8.67,43.35,champion
INV100030,2024-10-20,C00098,Netherlands,P0184,Stationery Item 0184,Stationery,2,12.05,24.1,champion
INV100181,2024-10-20,C00069,Germany,P0230,Apparel Item 0230,Apparel,4,13.03,52.12,regular
INV100181,2024-10-20,C00069,Germany,P0001,Sports Item 0001,Sports,4,20.7,82.8,regular
INV100181,2024-10-20,C00069,Germany,P0254,Garden Item 0254,Garden,5,47.1,235.5,regular
INV100181,2024-10-20,C00069,Germany,P0217,Electronics Item 0217,Electronics Accessories,3,2.06,6.18,regular
INV100181,2024-10-20,C00069,Germany,P0124,Toys Item 0124,Toys,2,5.36,10.72,regular
INV100202,2024-10-20,C00313,United Kingdom,P0190,Stationery Item 0190,Stationery,5,5.75,28.75,at_risk
INV101478,2024-10-20,C00317,United Kingdom,P0169,Apparel Item 0169,Apparel,1,6.65,6.65,loyal
INV101478,2024-10-20,C00317,United Kingdom,P0128,Stationery Item 0128,Stationery,3,9.37,28.11,loyal
INV101478,2024-10-20,C00317,United Kingdom,P0062,Stationery Item 0062,Stationery,5,32.4,162.0,loyal
INV101478,2024-10-20,C00317,United Kingdom,P0275,Toys Item 0275,Toys,4,7.98,31.92,loyal
INV101478,2024-10-20,C00317,United Kingdom,P0023,Garden Item 0023,Garden,4,6.18,24.72,loyal
INV101478,2024-10-20,C00317,United Kingdom,P0129,Sports Item 0129,Sports,1,7.01,7.01,loyal
INV101478,2024-10-20,C00317,United Kingdom,P0037,Toys Item 0037,Toys,5,10.9,54.5,loyal
INV101478,2024-10-20,C00317,United Kingdom,P0085,Stationery Item 0085,Stationery,1,4.34,4.34,loyal
INV101480,2024-10-20,C00020,United Kingdom,P0055,Toys Item 0055,Toys,4,36.31,145.24,champion
INV101480,2024-10-20,C00020,United Kingdom,P0257,Electronics Item 0257,Electronics Accessories,5,16.69,83.45,champion
INV101480,2024-10-20,C00020,United Kingdom,P0204,Apparel Item 0204,Apparel,1,44.41,44.41,champion
INV101480,2024-10-20,C00020,United Kingdom,P0063,Apparel Item 0063,Apparel,1,21.21,21.21,champion
INV101480,2024-10-20,C00020,United Kingdom,P0125,Toys Item 0125,Toys,4,25.33,101.32,champion
INV101480,2024-10-20,C00020,United Kingdom,P0234,Beauty Item 0234,Beauty,3,14.59,43.77,champion
INV101480,2024-10-20,C00020,United Kingdom,P0025,Garden Item 0025,Garden,5,16.76,83.8,champion
INV101480,2024-10-20,C00020,United Kingdom,P0262,Home Item 0262,Home & Kitchen,3,8.77,26.31,champion
INV101480,2024-10-20,C00020,United Kingdom,P0171,Garden Item 0171,Garden,3,6.31,18.93,champion
INV101480,2024-10-20,C00020,United Kingdom,P0043,Electronics Item 0043,Electronics Accessories,1,19.52,19.52,champion
INV101480,2024-10-20,C00020,United Kingdom,P0019,Electronics Item 0019,Electronics Accessories,5,17.73,88.65,champion
INV101480,2024-10-20,C00020,United Kingdom,P0279,Apparel Item 0279,Apparel,2,9.71,19.42,champion
INV101480,2024-10-20,C00020,United Kingdom,P0183,Beauty Item 0183,Beauty,3,14.45,43.35,champion
INV101480,2024-10-20,C00020,United Kingdom,P0112,Apparel Item 0112,Apparel,4,14.8,59.2,champion
INV100020,2024-10-21,C00336,United Kingdom,P0293,Toys Item 0293,Toys,5,13.85,69.25,loyal
INV100020,2024-10-21,C00336,United Kingdom,P0027,Electronics Item 0027,Electronics Accessories,1,19.73,19.73,loyal
INV101006,2024-10-21,C00226,France,P0103,Garden Item 0103,Garden,1,5.64,5.64,loyal
INV100034,2024-10-22,C00373,United Kingdom,P0266,Beauty Item 0266,Beauty,1,9.2,9.2,regular
INV100216,2024-10-22,C00120,United Kingdom,P0134,Beauty Item 0134,Beauty,1,8.0,8.0,champion
INV100216,2024-10-22,C00120,United Kingdom,P0100,Electronics Item 0100,Electronics Accessories,1,5.18,5.18,champion
INV100421,2024-10-22,C00129,Netherlands,P0033,Sports Item 0033,Sports,1,8.82,8.82,champion
INV100421,2024-10-22,C00129,Netherlands,P0282,Beauty Item 0282,Beauty,3,10.02,30.06,champion
INV100421,2024-10-22,C00129,Netherlands,P0073,Garden Item 0073,Garden,1,8.64,8.64,champion
INV100421,2024-10-22,C00129,Netherlands,P0222,Beauty Item 0222,Beauty,2,16.46,32.92,champion
INV101200,2024-10-22,C00024,United Kingdom,P0236,Toys Item 0236,Toys,2,18.12,36.24,loyal
INV101200,2024-10-22,C00024,United Kingdom,P0135,Beauty Item 0135,Beauty,3,17.3,51.9,loyal
INV101263,2024-10-22,C00328,United Kingdom,P0080,Toys Item 0080,Toys,1,10.29,10.29,loyal
INV101263,2024-10-22,C00328,United Kingdom,P0284,Apparel Item 0284,Apparel,3,22.03,66.09,loyal
INV101263,2024-10-22,C00328,United Kingdom,P0197,Beauty Item 0197,Beauty,2,6.6,13.2,loyal
INV101263,2024-10-22,C00328,United Kingdom,P0010,Sports Item 0010,Sports,1,16.22,16.22,loyal
INV101263,2024-10-22,C00328,United Kingdom,P0242,Stationery Item 0242,Stationery,2,7.66,15.32,loyal
INV101451,2024-10-22,C00348,Germany,P0067,Sports Item 0067,Sports,3,14.79,44.37,champion
INV101451,2024-10-22,C00348,Germany,P0094,Apparel Item 0094,Apparel,2,14.15,28.3,champion
INV100164,2024-10-23,C00259,Germany,P0170,Apparel Item 0170,Apparel,2,26.08,52.16,regular
INV100164,2024-10-23,C00259,Germany,P0041,Electronics Item 0041,Electronics Accessories,5,18.37,91.85,regular
INV100164,2024-10-23,C00259,Germany,P0145,Electronics Item 0145,Electronics Accessories,2,13.74,27.48,regular
INV100691,2024-10-23,C00487,United Kingdom,P0276,Apparel Item 0276,Apparel,1,8.49,8.49,champion
INV100691,2024-10-23,C00487,United Kingdom,P0089,Apparel Item 0089,Apparel,5,7.02,35.1,champion
INV100691,2024-10-23,C00487,United Kingdom,P0062,Stationery Item 0062,Stationery,2,32.4,64.8,champion
INV100691,2024-10-23,C00487,United Kingdom,P0220,Sports Item 0220,Sports,4,13.16,52.64,champion
INV100691,2024-10-23,C00487,United Kingdom,P0168,Sports Item 0168,Sports,2,25.71,51.42,champion
INV100691,2024-10-23,C00487,United Kingdom,P0189,Garden Item 0189,Garden,4,9.4,37.6,champion
INV100691,2024-10-23,C00487,United Kingdom,P0172,Sports Item 0172,Sports,5,6.08,30.4,champion
INV100968,2024-10-23,C00441,United Kingdom,P0260,Garden Item 0260,Garden,2,17.06,34.12,loyal
INV100968,2024-10-23,C00441,United Kingdom,P0174,Apparel Item 0174,Apparel,4,14.86,59.44,loyal
INV100968,2024-10-23,C00441,United Kingdom,P0028,Beauty Item 0028,Beauty,4,5.04,20.16,loyal
INV100968,2024-10-23,C00441,United Kingdom,P0220,Sports Item 0220,Sports,1,13.16,13.16,loyal
INV100968,2024-10-23,C00441,United Kingdom,P0000,Home Item 0000,Home & Kitchen,3,5.41,16.23,loyal
INV100968,2024-10-23,C00441,United Kingdom,P0149,Toys Item 0149,Toys,4,6.39,25.56,loyal
INV100968,2024-10-23,C00441,United Kingdom,P0218,Electronics Item 0218,Electronics Accessories,5,6.37,31.85,loyal
INV101233,2024-10-23,C00179,Spain,P0242,Stationery Item 0242,Stationery,5,7.66,38.3,loyal
INV101233,2024-10-23,C00179,Spain,P0047,Apparel Item 0047,Apparel,4,29.75,119.0,loyal
INV101233,2024-10-23,C00179,Spain,P0193,Apparel Item 0193,Apparel,2,22.21,44.42,loyal
INV101233,2024-10-23,C00179,Spain,P0106,Garden Item 0106,Garden,1,9.58,9.58,loyal
INV100236,2024-10-24,C00466,Ireland,P0044,Apparel Item 0044,Apparel,3,13.46,40.38,loyal
INV100236,2024-10-24,C00466,Ireland,P0220,Sports Item 0220,Sports,5,13.16,65.8,loyal
INV100613,2024-10-24,C00434,United Kingdom,P0155,Apparel Item 0155,Apparel,5,3.52,17.6,regular
INV100613,2024-10-24,C00434,United Kingdom,P0230,Apparel Item 0230,Apparel,5,13.03,65.15,regular
INV101221,2024-10-24,C00326,United Kingdom,P0079,Sports Item 0079,Sports,3,17.36,52.08,loyal
INV100377,2024-10-25,C00294,United Kingdom,P0249,Apparel Item 0249,Apparel,4,7.46,29.84,regular
INV100377,2024-10-25,C00294,United Kingdom,P0208,Sports Item 0208,Sports,3,17.62,52.86,regular
INV100377,2024-10-25,C00294,United Kingdom,P0269,Electronics Item 0269,Electronics Accessories,2,3.48,6.96,regular
INV100377,2024-10-25,C00294,United Kingdom,P0038,Beauty Item 0038,Beauty,1,4.36,4.36,regular
INV101352,2024-10-25,C00153,United Kingdom,P0049,Home Item 0049,Home & Kitchen,3,26.16,78.48,loyal
INV100308,2024-10-26,C00338,Ireland,P0264,Home Item 0264,Home & Kitchen,2,16.77,33.54,regular
INV100308,2024-10-26,C00338,Ireland,P0017,Toys Item 0017,Toys,4,13.41,53.64,regular
INV100308,2024-10-26,C00338,Ireland,P0266,Beauty Item 0266,Beauty,2,9.2,18.4,regular
INV100308,2024-10-26,C00338,Ireland,P0228,Toys Item 0228,Toys,3,20.22,60.66,regular
INV100308,2024-10-26,C00338,Ireland,P0057,Beauty Item 0057,Beauty,1,13.72,13.72,regular
INV100449,2024-10-26,C00120,United Kingdom,P0160,Garden Item 0160,Garden,2,13.38,26.76,champion
INV100449,2024-10-26,C00120,United Kingdom,P0272,Stationery Item 0272,Stationery,5,43.64,218.2,champion
INV100449,2024-10-26,C00120,United Kingdom,P0229,Stationery Item 0229,Stationery,5,10.31,51.55,champion
INV100449,2024-10-26,C00120,United Kingdom,P0214,Beauty Item 0214,Beauty,5,5.84,29.2,champion
INV100679,2024-10-26,C00126,United Kingdom,P0173,Apparel Item 0173,Apparel,4,19.11,76.44,regular
INV100679,2024-10-26,C00126,United Kingdom,P0065,Stationery Item 0065,Stationery,3,38.71,116.13,regular
INV100741,2024-10-26,C00215,Spain,P0197,Beauty Item 0197,Beauty,1,6.6,6.6,loyal
INV100741,2024-10-26,C00215,Spain,P0192,Garden Item 0192,Garden,1,17.1,17.1,loyal
INV100760,2024-10-26,C00047,Germany,P0225,Beauty Item 0225,Beauty,2,4.63,9.26,champion
INV100760,2024-10-26,C00047,Germany,P0175,Garden Item 0175,Garden,1,15.65,15.65,champion
INV100760,2024-10-26,C00047,Germany,P0285,Toys Item 0285,Toys,5,5.98,29.9,champion
INV100760,2024-10-26,C00047,Germany,P0094,Apparel Item 0094,Apparel,4,14.15,56.6,champion
INV100889,2024-10-26,C00098,Netherlands,P0231,Toys Item 0231,Toys,3,10.98,32.94,champion
INV100889,2024-10-26,C00098,Netherlands,P0216,Stationery Item 0216,Stationery,3,7.88,23.64,champion
INV100889,2024-10-26,C00098,Netherlands,P0237,Sports Item 0237,Sports,4,4.87,19.48,champion
INV100889,2024-10-26,C00098,Netherlands,P0145,Electronics Item 0145,Electronics Accessories,3,13.74,41.22,champion
INV100889,2024-10-26,C00098,Netherlands,P0040,Toys Item 0040,Toys,3,25.32,75.96,champion
INV100889,2024-10-26,C00098,Netherlands,P0041,Electronics Item 0041,Electronics Accessories,5,18.37,91.85,champion
INV100912,2024-10-26,C00087,France,P0290,Garden Item 0290,Garden,3,5.49,16.47,regular
INV100912,2024-10-26,C00087,France,P0055,Toys Item 0055,Toys,2,36.31,72.62,regular
INV100912,2024-10-26,C00087,France,P0282,Beauty Item 0282,Beauty,3,10.02,30.06,regular
INV100193,2024-10-27,C00133,Netherlands,P0156,Beauty Item 0156,Beauty,3,6.52,19.56,regular
INV100193,2024-10-27,C00133,Netherlands,P0157,Toys Item 0157,Toys,4,16.13,64.52,regular
INV100193,2024-10-27,C00133,Netherlands,P0073,Garden Item 0073,Garden,3,8.64,25.92,regular
INV100577,2024-10-27,C00120,United Kingdom,P0000,Home Item 0000,Home & Kitchen,4,5.41,21.64,champion
INV100577,2024-10-27,C00120,United Kingdom,P0087,Home Item 0087,Home & Kitchen,4,9.17,36.68,champion
INV100577,2024-10-27,C00120,United Kingdom,P0151,Toys Item 0151,Toys,4,19.71,78.84,champion
INV100577,2024-10-27,C00120,United Kingdom,P0108,Garden Item 0108,Garden,5,12.75,63.75,champion
INV100577,2024-10-27,C00120,United Kingdom,P0070,Beauty Item 0070,Beauty,2,12.9,25.8,champion
INV100577,2024-10-27,C00120,United Kingdom,P0136,Beauty Item 0136,Beauty,1,11.76,11.76,champion
INV100577,2024-10-27,C00120,United Kingdom,P0221,Sports Item 0221,Sports,5,18.04,90.2,champion
INV100577,2024-10-27,C00120,United Kingdom,P0226,Sports Item 0226,Sports,1,6.07,6.07,champion
INV100577,2024-10-27,C00120,United Kingdom,P0208,Sports Item 0208,Sports,4,17.62,70.48,champion
INV100577,2024-10-27,C00120,United Kingdom,P0166,Electronics Item 0166,Electronics Accessories,2,7.11,14.22,champion
INV100577,2024-10-27,C00120,United Kingdom,P0039,Home Item 0039,Home & Kitchen,5,14.93,74.65,champion
INV100577,2024-10-27,C00120,United Kingdom,P0188,Beauty Item 0188,Beauty,5,5.1,25.5,champion
INV100577,2024-10-27,C00120,United Kingdom,P0054,Toys Item 0054,Toys,3,14.13,42.39,champion
INV100577,2024-10-27,C00120,United Kingdom,P0244,Electronics Item 0244,Electronics Accessories,3,18.65,55.95,champion
INV100577,2024-10-27,C00120,United Kingdom,P0113,Garden Item 0113,Garden,3,5.12,15.36,champion
INV100577,2024-10-27,C00120,United Kingdom,P0187,Garden Item 0187,Garden,3,6.33,18.99,champion
INV100577,2024-10-27,C00120,United Kingdom,P0029,Sports Item 0029,Sports,5,15.87,79.35,champion
INV100577,2024-10-27,C00120,United Kingdom,P0227,Garden Item 0227,Garden,2,14.32,28.64,champion
INV100577,2024-10-27,C00120,United Kingdom,P0183,Beauty Item 0183,Beauty,5,14.45,72.25,champion
INV100808,2024-10-27,C00108,United Kingdom,P0260,Garden Item 0260,Garden,4,17.06,68.24,regular
INV100808,2024-10-27,C00108,United Kingdom,P0076,Home Item 0076,Home & Kitchen,3,31.68,95.04,regular
INV100808,2024-10-27,C00108,United Kingdom,P0292,Beauty Item 0292,Beauty,3,5.92,17.76,regular
